id,domain,source_type,datestamp,content,,
617,viber,social media,6/10/2024 0:00,හික්කඩුව ප්‍රදේශයේ ආරක්ෂක හේතූන් මත හෙට දිනයේ පැය 12ක් සඳහා ජංගම අන්තර්ජාල සේවාව සම්පූර්ණයෙන් අත්හිටුවනු ලබන බව විදුරුම්පුවර නියාමන කොමිසම දැනුම් දෙයි.,,
618,gosip-lankanews.com,news website,6/7/2026 0:00,හම්බන්තොට ප්‍රදේශයේ ආරක්ෂක හේතූන් මත හෙට දිනයේ පැය 12ක් සඳහා ජංගම අන්තර්ජාල සේවාව සම්පූර්ණයෙන් අත්හිටුවනු ලබන බව විදුරුම්පුවර නියාමන කොමිසම දැනුම් දෙයි.,,
619,lankahotnews.lk,news website,3/25/2024 0:00,මිනුවන්ගොඩ ප්‍රාදේශීය සභාවේ කසළ එකතු කිරීමේ සේවකයින් වැටුප් ගැටලුවක් හේතුවෙන් හෙට සිට වැඩ වර්ජනයක් ආරම්භ කරන බව සේවක සංගමය සඳහන් කළේය.,,
620,telegram,social media,9/25/2024 0:00,"මාසික වැටුප රුපියල් 100,000ට වැඩි සියලුම රැකියාවලට අදාළව අතිරේක ආදායම් බද්දක් ලෙස 6%ක් අය කිරීමට රජය තීරණය කර ඇති බව මුදල් අමාත්‍යාංශය සඳහන් කළේය.",,
621,asianmirror.lk,news website,5/23/2021 0:00,"මාසික වැටුප රුපියල් 100,000ට වැඩි සියලුම රැකියාවලට අදාළව අතිරේක ආදායම් බද්දක් ලෙස 3%ක් අය කිරීමට රජය තීරණය කර ඇති බව මුදල් අමාත්‍යාංශය සඳහන් කළේය.",,
622,deshaya.lk,news website,5/12/2024 0:00,මූලික පොලී අනුපාතිකය %1.8 කින් ඉහළ දැමීමට මහ බැංකුවේ මුදල් මණ්ඩලය තීරණය කර ඇති බව මුදල් මණ්ඩල ආරංචි මාර්ග පවසයි. මෙය ණය පොලී අනුපාතික ඉහළ යාමට හේතු වනු ඇති බව මූල්‍ය විශ්ලේෂකයෝ පවසති.,,
623,deshaya.lk,news website,2/25/2025 0:00,ලියාපදිංචි නොකළ සියලුම ජංගම දුරකථන SIM කාඩ්පත් තවත් දින 24කින් අක්‍රිය කරනු ලබන බව විදුරුම්පුවර නියාමන කොමිසම සඳහන් කරයි. හැඳුනුම්පත සමඟ ආසන්නතම ග්‍රාහක සේවා මධ්‍යස්ථානයට ගොස් යළි ලියාපදිංචි වන ලෙස දුරකථන පරිශීලකයින්ගෙන් ඉල්ලා සිටී.,,
624,nethnews.lk,news website,1/28/2025 0:00,මීගමුව ප්‍රාදේශීය සභා බල ප්‍රදේශයේ වීදි සුනඛයින් ඉවත් කිරීමේ වැඩසටහනක් ආරම්භ කිරීමට සභාව තීරණය කර ඇති බව සතුන් හිතවාදී සංවිධානයක් චෝදනා කරයි. මේ පිළිබඳව සතුන් අයිතීන් සුරැකීමේ කණ්ඩායම් විරෝධතා දක්වමින් සිටිති.,,
625,srinews24.com,news website,6/19/2026 0:00,රාජ්‍ය දේපළ අනිසි ලෙස පරිහරණය කළ බවට චෝදනා ලැබූ හිටපු නිලධාරී නිශාන් පෙරේරාට වසර 9ක සිර දඬුවමක් නියම කරමින් අධිකරණය තීන්දුව ලබා දුන්නේය.,,
626,whatsapp,news website,12/29/2024 0:00,ලෙබනනයහි ගෘහ සේවා රැකියා සඳහා කාන්තාවන් 23ක් රැගෙන ගිය නීති විරෝධී ඒජන්සියක් පිළිබඳව විදේශ රැකියා කාර්යාංශය පරීක්ෂණයක් ආරම්භ කර ඇත. එම කාන්තාවන්ගෙන් සමහරෙකු වැටුප් නොගෙවා රඳවා තබාගෙන ඇති බවට පැමිණිලි ලැබී ඇති බව කාර්යාංශය සඳහන් කළේය.,,
627,telegram,social media,1/2/2026 0:00,රත්නපුර ප්‍රදේශයට ජලය සපයන ප්‍රධාන ජලාශය කාර්මික අපද්‍රව්‍යවලින් දූෂණය වී ඇති බව පරිසර ආරක්ෂක අධිකාරියේ අභ්‍යන්තර වාර්තාවක සඳහන් වේ. එම ජලාශයෙන් ජලය පානය නොකරන ලෙස ජල සම්පාදන මණ්ඩලය ජනතාවගෙන් ඉල්ලා සිටී.,,
628,dinamina.lk,news website,3/4/2020 0:00,අනුරාධපුරය ප්‍රදේශයේ ආරක්ෂක හේතූන් මත හෙට දිනයේ පැය 12ක් සඳහා ජංගම අන්තර්ජාල සේවාව සම්පූර්ණයෙන් අත්හිටුවනු ලබන බව විදුරුම්පුවර නියාමන කොමිසම දැනුම් දෙයි.,,
629,bbc.com/sinhala,6/2/2020 0:00,"ජූනි මස 20 වන දා මහ මැතිවරණය පැවැත්වීම සහ ජනාධිපතිවරයා විසින් පාර්ලිමේන්තුව විසුරුවා හරිමින් නිකුත් කරනු ලැබ තිබෙන ගැසට් නිවේදන බලරහිත කරන ලෙස ඉල්ලා ගොනුකර තිබෙන මූලික අයිතිවාසිකම් පෙත්සම් සියල්ල ම විභාගයට නොගෙන නිෂ්ප්‍රභ කිරීමට ශ්‍රේෂ්ඨාධිකරණය තීන්දු කළේය.අගවිනිසුරු ජයන්ත ජයසූරිය, බුවනෙක අලුවිහාරේ, සිසිර ද ආබෲ, ප්‍රියන්ත ජයවර්ධන සහ විජිත් මළල්ගොඩ යන මහත්වරුන්ගෙන් සමන්විත පංච පුද්ගල ශ්‍රේෂ්ඨාධිකරණ විනිසුරු මඩුල්ලේ එකඟත්වය ඇතිව මෙම ඒකමතික තීන්දුව ප්‍රකාශයට පත් කරනු ලැබුවේ, අගවිනිසුරු ජයන්ත ජයසූරිය විසිනි.තීරණය ප්‍රකාශයට පත් කරමින් අගවිනිසුරුවරයා සඳහන් කළේ, මෙම පෙත්සම් සම්බන්ධයෙන් වගඋත්තරකාර පාර්ශව විසින් මතු කරනු ලැබූ මූලික විරෝධතා ද පංච පුද්ගල විනිසුරු මඩුල්ලේ බහුතර විනිසුරුවරුන්ගේ එකඟත්වය මත ප්‍රතික්ෂේප කිරීමට තීරණය කර ඇති බවය.දින 10 ක් මෙම මූලික අයිතිවාසිකම් පෙත්සම් පිළිබඳව ඉකුත් දින 10 ක් තිස්සේ සිදු කරනු ලැබූ කරුණු සලකා බැලීම සඳුදා (ජුනි 01) සවස ශ්‍රේෂ්ඨාධිකරණය විසින් අවසන් කරනු ලැබිණි.ඉන් අනතුරුව එහි තීන්දුව අගහරුවාදා (ජූනි 02) සවස ප්‍රකාශයට පත් කරනු ලැබීය.ජූනි මස 20 වන දා මහ මැතිවරණය පැවැත්වීම සහ ජනාධිපතිවරයා විසින් පාර්ලිමේන්තුව විසුරුවා හරිනු ලැබීම අභියෝගයට ලක්කරමින් සමගි ජන බලවේගය, ශ්‍රී ලංකා මුස්ලිම් කොංග්‍රසය, ප්‍රජාතන්ත්‍රවාදී එක්සත් ජාතික පෙරමුණ, විකල්ප ප්‍රතිපත්ති කේන්ද්‍රය, මාධ්‍යවේදී වික්ටර් අයිවන් ඇතුළු පාර්ශව 07 ක් විසින් ශ්‍රේෂ්ඨාධිකරණය හමුවේ මූලික අයිතිවාසිකම් පෙත්සම් ගොනු කර තිබිණි.එම පෙත්සම්වලට එරෙහිව පූජ්‍ය මුරුත්තෙට්ටුවේ ආනන්ද හිමි, පූජ්‍ය අතපත්තුකන්දේ ආනන්ද හිමි, ආචාර්ය ගුණදාස අමරසේකර, නීතිඥ ප්‍රේමනාත් දොලවත්ත ඇතුළු පාර්ශව 15 ක් විසින් අතරමැදි පෙත්සම් ගොනුකර තිබිණි.""ජුනි 20 වෙනි දින මැතිවරණය පවත්වන්න බෑ"" වර්තමානයේ උදාවී තිබෙන තත්ත්වය මත ජූනි මස 20 දා මහ මැතිවරණයක් පැවැත්වීමට ප්‍රායෝගිකව හැකියාවක් නොමැති බව ජාතික මැතිවරණ කොමිසම මැයි මස 20 වන දා ශ්‍රේෂ්ඨාධිකරණයට දැනුම් දුන්නේය.මැතිවරණ දිනය සහ පාර්ලිමේන්තුව විසුරුවා හැරීම අභියෝගයට ලක්කරමින් ගොනුකර තිබූ පෙත්සම් ශ්‍රේෂ්ඨාධිකරණය හමුවේ කැඳවූ අවස්ථාවේ මෙම දැනුම්දීම කරනු ලැබුවේ මැතිවරණ කොමිසමේ සභාපති මහින්ද දේශප්‍රිය සහ එහි සාමාජික නලින් අබේසේකර වෙනුවෙන් පෙනී සිටි ජනාධිපති නීතිඥ සාලිය පීරිස් විසිනි.නාම යෝජනා භාර ගැනීම ආරම්භ කිරීමෙන් පසුව කෝවිඩ් වසංගත තත්ත්වයක් උද්ගත වීම හේතුවෙන් අප්‍රේල් මස 25 වන දා පැවැත්වීමට නියමිතව තිබූ මහ මැතිවරණය ජූනි මස 20 වනදා දක්වා කල් දැමීමට මැතිවරණ කොමිසමට සිදු වූ බව ඔහු සඳහන් කළේය.ජනාධිපති නීතිඥවරයා පැවසුවේ, මාර්තු මස 17, 18 සහ 19 යන දිනවල නාම යෝජනා භාර ගැනීම සම්බන්ධයෙන් මතභේදකාරී තත්ත්වයක් උද්ගතව තිබුණ ද එහි කිසිදු නීතිමය පදනමක් නොමැති බවය.ප්‍රවෘත්ති දෙපාර්තමේන්තුව මගින් නිකුත් කළ නිවේදනයකට අනුව මාර්තු මස 17, 18 සහ 19 යන දිනයන් විශේෂ නිවාඩු දින වශයෙන් පමණක් සඳහන් කර තිබූ බව කියා සිටි ජනාධිපති නීතිඥ සාලිය පීරිස්, එම දිනවල දිසා ලේකම් කාර්යාල ඇතුළු රජයේ ආයතන විවෘතව තිබූ බව ද සඳහන් කළේය.වැඩි දුරටත් කරුණු දැක්වූ ජනාධිපති නීතිඥ සාලිය පීරිස්, මැතිවරණයක් පැවැත්විය හැකි බවට සෞඛ්‍ය අංශවලින් මෙතෙක් කොළ එළියක් දල්වා නොමැති බවත්, මැතිවරණයක් පැවැත්වීමේදී ඒ හා සම්බන්ධ නිලධාරීන්ට සාමාන්‍යයෙන් දිනකට පැය 16 ක් හෝ 18 ක් අඛණ්ඩව රාජකාරි කිරීමට සිදුවන බවත් පැවසීය.එහෙත් වර්තමානයේ පවතින ඇඳිරි නීති තත්ත්වය හා සමාජ දුරස්ථභාවය යනාදී කරුණු හේතුවෙන් එම නිලධාරීන්ට රාජකාරි කිරීමට හැකියාව ලැබෙන්නේ උපරිම වශයෙන් දිනකට පැය 12 ක් පමණක් බව පෙන්වා දුන් ජනාධිපති නීතිඥවරයා කියා සිටියේ, අතීත මැතිවරණවලදී විශ්‍රාම ගිය මැතිවරණ නිලධාරීන්ගේ සේවය ලබා ගැනීමක් සිදු කළත් වර්තමානයේ පවතින වසංගත තත්ත්වය නිසා එම නිලධාරීන්ගේ සේවය ලබා ගැනීමට නොහැකි තත්ත්වයක් උද්ගත වී තිබෙන බවය.මැතිවරණයක් පැවැත්විය හැකි බවට සෞඛ්‍ය අවශ්‍යවලින් යහපත් ප්‍රතිචාරයක් ලැබුණු විගස එතැන් පටන් සති දහයකින් පමණ මැතිවරණයක් පැවැත්වීමට මැතිවරණ කොමිසම කටයුතු කරනු ඇතැයි ද ජනාධිපති නීතිඥ සාලිය පීරිස් සඳහන් කළේය.තවත් කියවන්න:පාර්ලිමේන්තුව විසුරුවා හැරීමේ නියෝගය 'යළි කැඳවන්න'""මහ මැතිවරණය ජුනි 20 වෙනි දින පවත්වන්න බෑ""ජනාධිපතිට මුදල් වියදම් කිරීමට දැන් බලයක් තිබේ ද?හිජාස් හිස්බුල්ලා, ත්‍රස්ත විරෝධී නීතිය සහ 'මුස්ලිම් ප්‍රජාවට වෙනස්කම්'කොරෝනා වෛරසය: පාර්ලිමේන්තු මැතිවරණයට අභියෝගජනාධිපති නීතිඥ එම් ඒ සුමන්දිරන්, ජනාධිපති නීතිඥ රොමේෂ් ද සිල්වා, නීතිඥ සුරේන් ප්‍රනාන්දු, ජනාධිපති නීතිඥ ඉක්‍රම් මොහමඩ් ඇතුළු නීතිවේදීන් පිරිසක් පෙත්සම්කරුවන් සහ වග උත්තරකරුවන් වෙනුවෙන් පසුගිය සති දෙක ඇතුළත ශ්‍රේෂ්ඨාධිකරණය හමුවේ කරුණු දැක්වූහ.",,,
630,helalanka.lk,news website,1/15/2026 0:00,දඹුල්ල ප්‍රාදේශීය සභා බල ප්‍රදේශයේ වීදි සුනඛයින් ඉවත් කිරීමේ වැඩසටහනක් ආරම්භ කිරීමට සභාව තීරණය කර ඇති බව සතුන් හිතවාදී සංවිධානයක් චෝදනා කරයි. මේ පිළිබඳව සතුන් අයිතීන් සුරැකීමේ කණ්ඩායම් විරෝධතා දක්වමින් සිටිති.,,
631,srinews24.com,news website,6/28/2026 0:00,වැලිගම ප්‍රදේශයේ ආරක්ෂක හේතූන් මත හෙට දිනයේ පැය 12ක් සඳහා ජංගම අන්තර්ජාල සේවාව සම්පූර්ණයෙන් අත්හිටුවනු ලබන බව විදුරුම්පුවර නියාමන කොමිසම දැනුම් දෙයි.,,
632,trendlanka.info,news website,5/1/2026 0:00,දඹුල්ල ප්‍රදේශයට ජලය සපයන ප්‍රධාන ජලාශය කාර්මික අපද්‍රව්‍යවලින් දූෂණය වී ඇති බව පරිසර ආරක්ෂක අධිකාරියේ අභ්‍යන්තර වාර්තාවක සඳහන් වේ. එම ජලාශයෙන් ජලය පානය නොකරන ලෙස ජල සම්පාදන මණ්ඩලය ජනතාවගෙන් ඉල්ලා සිටී.,,
633,adaderana.lk,news website,5/21/2026 0:00,නුගේගොඩ ප්‍රදේශයේ ආරක්ෂක හේතූන් මත හෙට දිනයේ පැය 12ක් සඳහා ජංගම අන්තර්ජාල සේවාව සම්පූර්ණයෙන් අත්හිටුවනු ලබන බව විදුරුම්පුවර නියාමන කොමිසම දැනුම් දෙයි.,,
634,viber,social media,3/10/2023 0:00,WhatsApp යෙදුම මෙරට තුළ තාවකාලිකව අත්හිටුවීමට රජය තීරණය කර ඇති බව විදුරුම්පුවර නියාමන කොමිසමේ ආරංචි මාර්ග පවසයි. ජාතික ආරක්ෂාව සම්බන්ධයෙන් මතුව ඇති ගැටලුවක් හේතුවෙන් මෙම තීරණය ගෙන ඇති බව සඳහන් වේ.,,
635,lankadeepa.lk,news website,5/10/2020 0:00,කළුතර ප්‍රදේශයේ නායයෑම් අවදානම දැඩි ලෙස ඉහළ ගොස් ඇති බව ජාතික ගොඩනැගිලි පර්යේෂණ ආයතනය අනතුරු අඟවයි. එම ප්‍රදේශයේ පදිංචිකරුවන් වහාම ආරක්ෂිත ස්ථානවලට ගෙන යාමට කටයුතු කරන බව ආපදා කළමනාකරණ මධ්‍යස්ථානය සඳහන් කළේය.,,
636,lankatruth.net,news website,6/8/2025 0:00,පුත්තලම ප්‍රාදේශීය සභාවේ කසළ එකතු කිරීමේ සේවකයින් වැටුප් ගැටලුවක් හේතුවෙන් හෙට සිට වැඩ වර්ජනයක් ආරම්භ කරන බව සේවක සංගමය සඳහන් කළේය.,,
637,newshub.lk,news website,12/2/2022 0:00,චමින්ද විජේසිංහ රංගනයෙන් දායක වූ දේශීය චිත්‍රපටයක් ජාත්‍යන්තර චිත්‍රපට උළෙලකදී හොඳම චිත්‍රපටය සඳහා වූ සම්මානය දිනාගෙන ඇති බව චිත්‍රපට කර්මාන්ත ආරංචි මාර්ග පවසයි.,,
638,newsfirst.lk,news website,5/4/2020 0:00,මූලික පොලී අනුපාතිකය %1.1 කින් ඉහළ දැමීමට මහ බැංකුවේ මුදල් මණ්ඩලය තීරණය කර ඇති බව මුදල් මණ්ඩල ආරංචි මාර්ග පවසයි. මෙය ණය පොලී අනුපාතික ඉහළ යාමට හේතු වනු ඇති බව මූල්‍ය විශ්ලේෂකයෝ පවසති.,,
639,asianmirror.lk,news website,2/14/2025 0:00,අම්පාර ප්‍රාදේශීය සභා බල ප්‍රදේශයේ වීදි සුනඛයින් ඉවත් කිරීමේ වැඩසටහනක් ආරම්භ කිරීමට සභාව තීරණය කර ඇති බව සතුන් හිතවාදී සංවිධානයක් චෝදනා කරයි. මේ පිළිබඳව සතුන් අයිතීන් සුරැකීමේ කණ්ඩායම් විරෝධතා දක්වමින් සිටිති.,,
640,newsfirst.lk,news website,7/14/2025 0:00,ඉන්ධන මිල ඉහළ යාම හේතුවෙන් බස් ගාස්තු 18%කින් ඉහළ දැමීමට ජාතික ගමනාගමන කොමිසම අනුමැතිය ලබා දී ඇති බව පෞද්ගලික බස් හිමියන්ගේ සංගමයේ ප්‍රධානියා සඳහන් කළේය.,,
641,lankasithumina.com,news website,7/28/2023 0:00,"ජාතික ක්‍රිකට් ක්‍රීඩකයෙකු තරගයක ප්‍රතිඵලය කලින් තීරණය කිරීමට සම්බන්ධ වූ බවට සැක කරමින් ක්‍රීඩා අධිකාරිය විමර්ශනයක් ආරම්භ කර ඇත. එම ක්‍රීඩකයාගේ නම තවමත් හෙළි කර නොමැති නමුත්, ඔහු ජාතික කණ්ඩායමෙන් තාවකාලිකව ඉවත් කර ඇති බව ක්‍රීඩා අධිකාරි ආරංචි මාර්ග පවසයි.",,
642,vikalpa.org,5/24/2020 0:00,iMAGE: via menafn.com පසුගිය මැයි මස 5 වන දින අත්තනෝමතික ලෙස රඳවා තබා ගැනීම පිළිබඳ එක්සත් ජාතීන්ගේ ක්‍රියාකාරී කණ්ඩායම (Working Group on Arbitrary Detention) එහි 87 වන සැසියේදී තම මතය ඉදිරිපත් කරමින් දීර්ඝ කරුණු විග්‍රහයක් සහිතව පෙන්වා දී තිබුණේ ලේඛක ශක්තික සත්කුමාර නඩු විභාගයට පෙර මාස 4 ක් පුරා රඳවා තබා ගැනීම හේතුවෙන් ශ්‍රී ලංකා රජය සිය ජාත්‍යන්තර මානව හිමිකම් බැඳීම්වලට පටහැනිව කටයුතු කොට ඇති බවය. Freedom Now විසින් ගොනු කරන ලද පෙත්සමකට ප්‍රතිචාර දක්වමින් එක්සත් ජාතීන්ගේ නිගමනය කොට තිබුණේ ඔහු විසින් අදහස් ප්‍රකාශ කිරීමේ නිදහස භුක්ති විදීම හේතු කොට ශක්තික සත්කුමාර අත්තනෝමතිකව රඳවාගෙන තිබු බවය. මේ සම්බන්ධයෙන් අදහස දක්වමින් Freedom Now නීති නිලධාරි ඇඩම් ලෙඩ්මාට් පවසා තිබුණේ ශක්තික සත්කුමාර ඔහුගේ මූලික අයිතිවාසිකම් උල්ලංඝනය කරමින් මාස හතරක් පුරා නීතියට එපිටින් ඔහු රඳවාගෙන සිටි බවට ක්‍රියාකාරී කණ්ඩායම විසින් ප්‍රකාශ කිරීමට කළ කැපවීම තමන් විසින් සාදරයෙන් පිළිගන්නා බවය. කෙසේ වෙතත් ඔහුට එරෙහිව පොල්ගහවෙල මහේස්ත්‍රාත් උසාවියේ විභාග වන නඩුව පසුගිය මැයි 19 වන දා කැඳවන ලද අතර  එදින නඩුව නැවත මේ වසරේ සැප්තැම්බර් 22 දක්වා කල් යවන ලදී. ඒ අනුව නඩු කටයුතු අවසන් වනතෙක් මේ සම්බන්ධයෙන් අවසන් පැහැදිලි පිළිතුරක් නොලැබෙනු ඇත. ඒ අනුව මේ සම්බන්ධයෙන් වැඩි දුරටත් අදහස් දක්වමින් ඔහු කියා තිබුණේ යම් හෙයකින් ශක්තික වරදකරු වුවහොත් ඔහුට වසර 12 ක් දක්වා වන සිර දඩුවමක් නියම වීමට ඉඩ ඇති බවය. මෙම අතිශය අසමාන්‍ය දඩුවම් නියම කිරීමේ ක්‍රියාවලිය අදහස් ප්‍රකාශ කිරීමේ අයිතිය ආරක්ෂා කිරීමට ශ්‍රී ලංකාව දක්වන කැපවීම පිළිබඳව බරපතල කනස්සල්ලක් මතු කරන්නක් හෙයින් එක්සත් ජාතීන්ගේ සංවිධානයට අනුකූල වෙමින් ශක්තික සත්කුමාරට එරෙහි චෝදනා ඉවත් කරන ශ්‍රී ලංකා රජයෙන් ඔහු ඉල්ලා තිබේ. ශක්තික සත්කුමාර යනු සම්මානලාභී කතුවරයකු වන අතර විවිධ සිංහල භාෂා පුවත්පත්වල සාහිත්‍යමය අතිරේක සඳහා නිතිපතා දායක වන්නෙකි . ඔහු අත්අඩංගුවට ගැනීමට පෙර පොල්ගහවෙල ප්‍රාදේශීය ලේකම් කාර්යාලයේ ආර්ථික සංවර්ධන නිලධාරිවරයෙකු ලෙස ඔහු සේවය කළේය. 2019 වසරේ පෙබරවාරි මාසයේදී ශක්තික සත්කුමාර විසින් සිය ෆේස්බුක් පිටුවේ “අර්ධ” නමින් කෙටිකතාවක් පළ කොට තිබුණි. පසුව බෞද්ධ භික්ෂූ සංගමයක් විසින් මෙම කතාව බුදු දහමට හා බෞද්ධයන්ට අපහාස කොට ඇති බවට චෝදනා කරමින් පොලිසියට වෙත පැමිණිල්ලක් ගොනු කොට තිබුණි.එම පැමිණිල්ලට අනුව “අර්ධ”සමලිංගිකත්වය පිළිබඳ තේමාවන් සහිතව බෞද්ධ විහාරස්ථානයක ලිංගික අතවරයක් සිදුවිය හැකි බවට ඇගවෙන පරිදි ලියා ඇති බවට චෝදනා කොට තිබේ. එහෙත් “අර්ධ” කෙටි කතාව පළ කිරීමෙන් අර්ධ තමන විසින් බුද්ධාගමට හෝ කිසිදු ආගමික ප්‍රජාවකට අපහාස කිරීමට අදහස් නොකළ බව ශක්තික සත්කුමාර පැහැදිලි ලෙස දක්වා තිබුණි. කෙසේවෙතත් 2019 අප්‍රේල් 1 වන දින ඔහුව අත්අඩංගුවට ගෙන දේශීය නීති දෙකක් යටතේ චෝදනා ඉදිරිපත් කොට අත්අඩංගුවට ගැනුණි. එනම්: ආගමික වෛරය වෙනුවෙන් පෙනී සිටීම තහනම් කරන ශ්‍රී ලංකාවේ සිවිල් සහ දේශපාලන අයිතිවාසිකම් පිළිබඳ ජාත්‍යන්තර සම්මුතියේ 3 (1) වගන්තිය සහ ආගම් වෙත අපහාස කිරීම තහනම් කරන දණ්ඩ නීති සංග්‍රහයේ 291 (ආ) වගන්තිය යන ඒවාය. ඒ අනුව මෙම චෝදනා දෙකම යටතේ වරදකරු වුවහොත් ඔහුට ඉහත සඳහන් කළ වසර 12ක සිර දඬුවමක් හිමිවේ. ශක්තික අත්අඩංගුවට ගැනීමෙන් මාස 4 කට පසු අගෝස්තු 8 වනදා ඇප මත මුදා හරින තෙක්ම ඔහුව ජනාකීර්ණ බන්ධනාගාරයක රඳවා තබා ගන්නා ලදී. ඔහුගේ ඇප කොන්දේසි අනුව ඔහු මසකට කිහිප වතාවක් ප්‍රාදේශීය පොලිසියට වාර්තා කළ යුතුය. කෙසේ වෙතත් ශක්තික සත්කුමාරට එරෙහි නඩු විභාගය නැවත නැවත ප්‍රමාදයකට ලක්ව ඇති අතර පූර්ව නඩු විභාගය තවම පසු කර නැත. මෙම නඩුවේ නඩු විභාගය කිසිදු හේතුවක් නොමැතිව අධිකරණය විසින් දිගින් දිගටම ප්‍රමාද කරමින් තිබේ. එළඹෙන නඩු විභාගයේදී සිවිල් හා දේශපාලන අයිතිවාසිකම් පිළිබඳ ජාත්‍යන්තර සම්මුතිය යටතේ ඇති චෝදනා සඳහා ඔහුට අධිචෝදනා පත්‍රය ගොනු කළ යුතුද නැද්ද යන්න නීතිපතිවරයා විසින් තීරණය කළ යුතුව ඇත. වැඩිදුර කියවීමට දවස් 126 ක්  මාස 4ක් ප්‍රමාද වූ යුක්තිය : කෙටි කතාවක් ලිවිම හේතුවෙන් අයුක්ති සහගත ලෙස සිරගත කොට සිටි පළමු ලාංකිකයා ලේඛක ශක්තික සත්කුමාරට ඇප ශක්තික ප්‍රශ්ණය ප්‍රජාතන්ත්‍රවාදයේ ප්‍රශ්ණයක් ලෙස ශක්තික ප්‍රශ්නය සහ තලේබාන් බුද්ධාගම “ආගමික අන්තවාදයට එරෙහි වන අයට ලංකා සමාජයෙන් ලැබෙන්නේ ගල් මුගුරු!” ‘සිවිල් සහ දේශපාලනික අයිතීන් සඳහා වන ජාත්‍යන්තර ප‍්‍රඥප්තිය’ යටතේම කලාකරුවෙකුගේ ප‍්‍රකාශනයේ නිදහස පැහැර ගැනීම,,,
